Sentiment,Score,Id_Tweet,Negative,Neutral,Positive,Text_Tweet,Date_Tweet
Negative,0.938,1584279263129530368,0.9375156,0.046653684,0.015830591,"🇫🇷 FLASH | Ce dimanche, un octogénaire a renversé 6 piétons proche d’une brocante dans le #Morbihan. L’un d’entre eux est décédé.

👉 L’homme aurait perdu le contrôle de son véhicule et pénétré dans la zone piétonne.

(LeParisien) #FaitsDivers",2022-10-23 20:23:05
Negative,0.862,1584234589932834816,0.8623332,0.0870671,0.05059961,"🇩🇪 FLASH | Des militants de ""Dernière Génération"" ont jeté de la purée sur un tableau de Claude #Monet, valant près de 110 millions d’€, au musée de #Potsdam.

👉 La peinture est protégée, et donc pas endommagée.

(Le Parisien) #DerniereGeneration

https://t.co/WFzLbS2s6y",2022-10-23 17:25:34
Negative,0.873,1584207080654721025,0.87313163,0.08335694,0.043511547,"🇷🇺🇺🇦☢️ FLASH | Selon la Russie, l'#Ukraine prévoit de faire exploser une ""bombe #nucléaire sale"" sur son territoire.
👉 Le ministère ukrainien des Affaires étrangères a retorqué que la #Russie ""accuse souvent les autres de ce qu'ils planifient eux-mêmes.""  

(Disclose) #Guerre",2022-10-23 15:36:15
Negative,0.904,1584182017691774976,0.90358824,0.07493419,0.021477493,"🇫🇷 FLASH | Un #adolescent au volant d’une voiture volée a percuté un véhicule de #police. 
Deux agents ont été blessés. 

👉 Le mineur était accompagné de trois autres passagers également mineurs, ils ont été interpellés. 

(Actu17) #Chauffard 
https://t.co/QY4hwnZ5Pk",2022-10-23 13:56:40
Negative,0.905,1584127247371612160,0.90513664,0.073985614,0.020877732,"🇫🇷 FLASH | Un homme de 39 ans a été retrouvé #mort coincé dans une bouche d’égout à Saint-Nazaire. Une autopsie va avoir lieu, la piste accidentelle est privilégiée par les enquêteurs. 

(20 Minutes) #SaintNazaire",2022-10-23 10:19:02
Positive,0.863,1584120414019547136,0.012362112,0.12509724,0.86254066,RT @CerfiaFoot: 🇧🇷👑 Joyeux anniversaire au Roi Pelé qui fête aujourd’hui ses 82 ans. 🎂 https://t.co/6JzWrMNAaV,2022-10-23 09:51:52
Negative,0.923,1584114405104459777,0.92280465,0.056152973,0.021042313,"🇫🇷 FLASH I Des lots de biscuits #Granola ont été rappelés en raison de «présence de fines particules métalliques» qui pourraient causer des blessures ou effets indésirables.

(@RappelConso) #Santé",2022-10-23 09:28:00
Neutral,0.52,1584110630063292416,0.104882434,0.5203791,0.37473845,"🇨🇳🗳 FLASH I Xi #Jinping a été réélu pour un troisième mandat à la tête de la #Chine.

(AFP) #Élections https://t.co/iC0OyohRaE",2022-10-23 09:13:00
Neutral,0.44,1584106626167889920,0.3347023,0.44036666,0.22493115,"🦠 FLASH I Des scientifiques de l'université de Yale et de Rhode Island ont découvert une molécule qui traite les #cancers chez les souris, y compris les plus avancés.
Les tests sur l'homme n'ont pas encore été réalisés.

(BGR) #BonneNouvelle",2022-10-23 08:57:05
Negative,0.906,1583866272307359744,0.90550464,0.07604413,0.018451061,"🇫🇷🇧🇪 FLASH | La #Belgique a refusé d’exécuter le mandat d’arrêt européen émis par la #France contre l’imam Hassan #Iquioussen. 

(Médiapart) #HassanIquioussen",2022-10-22 17:02:00
Negative,0.846,1583820475339362305,0.84595644,0.098645225,0.055398248,"🇺🇸 FLASH I Lionel #Dahmer, le père du criminel du même nom, envisage d’engager des poursuites judiciaires contre #Netflix. 

👉 Il reproche à la plate-forme de streaming de se faire de l’argent sur son dos et d’avoir « glamouriser » les crimes de son fils. 

(TFI) #JeffreyDhamer",2022-10-22 14:00:01
Negative,0.418,1583805374771011585,0.41781083,0.27297562,0.30921346,"🇫🇷🇺🇸 FLASH I L’entreprise française #Balenciaga a annoncé mettre fin à ses collaborations avec Kanye #West. 

👉 Cette décision fut notamment motivée par les derniers « dérapages » et polémiques du rappeur.  

(MadameFigaro) #KanyeWest",2022-10-22 13:00:01
Positive,0.8,1583794498680762369,0.022790866,0.17752057,0.7996886,"🚙 TECHNOLOGIES | #NamX, nouveau constructeur automobile sur le marché, a l'ambition d'offrir l'unique SUV à #hydrogène vert et zéro émission.

👉🏽 Pour réserver l'une des éditions collector limitée à 2022 exemplaires :

https://t.co/7PIVEZB8yY",2022-10-22 12:16:48
Negative,0.944,1583782721683324929,0.94433606,0.03840104,0.01726295,"🇫🇷 FLASH | En 2019, Magali #Berdah avait été jugée pour « abus de faiblesse » pour avoir escroqué près de 221.556€ un homme de 96 ans. 

👉 Elle avait été condamnée à 1 an de prison avec sursis et une interdiction de gérer une société pendant 5 ans. 

(LeParisien) #MagaliBerdah",2022-10-22 11:30:00
Negative,0.914,1583775175039799298,0.9135077,0.06868441,0.01780776,"🇫🇷🎤 FLASH | Le chanteur Jean-Luc #Lahaye, accusé d'avoir violé et agressé sexuellement deux mineurs, a été interdit de se produire en concert.

(BFMTV) #Justice",2022-10-22 11:00:01
Positive,0.675,1583767622994300929,0.04079136,0.28411695,0.6750917,"🎶 MUSIQUE | L’album de Taylor #Swift « Midnights » vient de battre le #record d’écoutes en 24 heures pour un album sur la plateforme de streaming #Spotify. 

👉 Elle dépasse ainsi l’album de Bad Bunny « Un Verano Sin Ti » et ses 183 millions de streams en 2021.

(BFMTV) #Musique",2022-10-22 10:30:00
Negative,0.816,1583760073691734017,0.8156059,0.1466249,0.037769303,"🇷🇺 INSOLITE | Certains soldats de l’armée russe sont équipés de « gilet par balles » normalement dédiés à la pratique du #Painball. 

👉 Ils sont uniquement résistants aux pistolets à air et donc inutiles face aux armes à feu.  

(Quotidien) #UkraineWar 
 https://t.co/sO0RF7mBFf",2022-10-22 10:00:01
Negative,0.722,1583748746059317250,0.7223647,0.16302098,0.11461422,"🇫🇷🚘 Flash | Hier, des militants écologistes du groupe Extinction Rébellion ont #vandalisé des #voitures de luxe au Mondial de l’auto. Ils dénoncent « une industrie polluante qui cherche à laver son image avec des véhicules verts. »

(BFMTV) #Écologie

https://t.co/QcD84AsUmK",2022-10-22 09:15:00
Negative,0.648,1583742106429898752,0.64840835,0.26963472,0.08195683,"🇺🇸 FLASH | Joe #Biden dit avoir « l’intention » de briguer un second mandat présidentiel en 2024. 

(BFMTV) #ÉtatsUnis",2022-10-22 08:48:37
Negative,0.942,1583723918594297856,0.9418081,0.035813715,0.022378197,"🇫🇷 FLASH | Des #fourmis électriques ont été observée pour la première fois à #Toulon en septembre dernier. Cette espèce envahissante est surnommée ainsi en raison de sa piqûre douloureuse.

(RTS) #Environnement https://t.co/lJWexWccqG",2022-10-22 07:36:21
Negative,0.857,1583517240565313536,0.85658276,0.11995545,0.023461835,"🇫🇷 FLASH | Luv Resval est décédé des suites d’une crise d’asthme, une pathologie dont il souffrait depuis la naissance.

(Déclaration) #LuvResval https://t.co/wRBAXGw29X",2022-10-21 17:55:05
Negative,0.931,1583514156174827520,0.9311814,0.049101986,0.019716773,"🇳🇴 FLASH | Un homme vient d’être #blanchi en #Norvège après avoir purgé une peine de #prison de 21 ans pour #viol et #homicide sur deux fillettes alors âgées de huit et dix ans. 

👉 L’homme avait toujours clamé son innocence.

(Le Figaro) #ErreurJudiciaire",2022-10-21 17:42:49
Negative,0.366,1583499603898503169,0.36610237,0.3159871,0.31791052,"🇮🇹 FLASH | La dirigeante du parti d’extrême droite italien Giorgia #Meloni devient la nouvelle Première ministre de l’Italie. 

👉 Sa nomination marque le retour de l’extrême droite au pouvoir en Italie, exactement un siècle après #Mussolini.

(AFP) #Politique",2022-10-21 16:45:00
Negative,0.63,1583496419071361026,0.6302649,0.23646964,0.1332655,"🇨🇴 Si Pablo #Escobar a disparu, la #Colombie reste le plus grand producteur de #cocaïne au monde.
👉 Hier, l’ONU a enregistré le plus haut niveau de production jamais connu :

https://t.co/dLEI28j65W",2022-10-21 16:32:20
Negative,0.786,1583488001849446400,0.7862751,0.14871383,0.065011196,"🇫🇷 FLASH | Selon leur avocate, les parents de la petite #Lola demandent l’arrêt de l’utilisation du « nom et l'image de leur enfant à des fins politiques » lors des manifestations et sur Internet. 

(AFP) #JusticePourLola",2022-10-21 15:58:54
Negative,0.914,1583439324594307072,0.91406375,0.057058673,0.028877567,"🇫🇷 FLASH | Une femme de 42 ans a été placée en garde à vue à Montreuil-l’Argillé. Elle est soupçonnée d’avoir #tué son mari en lui infligeant six coups de couteau. Les premiers éléments de l’enquête attribuent la cause du drame à une dispute autour d’un repas.
(Le Parisien) #Eure",2022-10-21 12:45:28
Neutral,0.75,1583437268991156226,0.09183722,0.7497006,0.15846205,"RT @CerfiaFoot: 🗣️ Karim Benzema dans sa story Instagram : 

(via Insta @/karimbenzema) https://t.co/iXEx1NXTm4",2022-10-21 12:37:18
Negative,0.8,1583430500986720256,0.800183,0.115687266,0.08412966,"🇫🇷 FLASH | Ce matin, un homme a tenté d’agresser sexuellement trois femmes dont une #magistrate près du tribunal de #Créteil. Des passants ont réussi à maîtriser l’individu en attendant la police.

👉 L’homme a été interpellé, une enquête a été ouverte.

(20 Minutes) #ValDeMarne",2022-10-21 12:10:24
Negative,0.911,1583420335910707200,0.91088915,0.06900016,0.020110605,"🇫🇷⚽️ FLASH I Un supporter de l’#OM a été mis en examen pour « tentative de meurtre », après avoir tiré une fusée de détresse ayant « grièvement blessé » un fan allemand de l’#EintrachtFrancfort, le 13 septembre dernier au stade #Vélodrome. 

(LeParisien) #ChampionsLeague",2022-10-21 11:30:01
Negative,0.931,1583412784905293824,0.9308437,0.050278027,0.018878222,"🇫🇷 FLASH | Après l’acquisition d’une maison à #Bouaffle dans les #Yvelines, un couple à découvert les cadavres de 22 #chats en #décomposition dans le cabanon du jardin. 

👉 Une enquête a été ouverte pour maltraitance animale.

(BFMTV) #Maltraitance",2022-10-21 11:00:00
Neutral,0.554,1583409007305293826,0.20500723,0.5542422,0.24075066,"🇫🇷🦖 FLASH | Hier à #Paris, un squelette de #dinosaure, complet à 70%, a été vendu pour plus de 670.000€ lors d'une vente aux enchères. 

👉 Ce spécimen vivait il y a plus de 150 millions d’années. 

(BFMTV) #Déco
 https://t.co/eSSupj0Fpp",2022-10-21 10:45:00
Negative,0.908,1583404596755513345,0.90782315,0.07074219,0.021434696,"🇫🇷 FLASH | Dans un #Ehpad de #Roanne dans la #Loire, un salarié de 25 ans a été mis en examen car il est suspecté d’avoir violé une octogénaire atteinte d’Alzheimer. 

(Le Parisien) #FaitsDivers",2022-10-21 10:27:28
Neutral,0.423,1583397266307813376,0.2115621,0.4230088,0.3654291,"🇬🇧 FLASH | Malgré n'être restée que 44 jours en poste, Liz #Truss va toucher 130.000 euros par an à vie d'allocations pour les ex-premiers ministres.

(BFMTV) #RoyaumeUni",2022-10-21 09:58:21
Negative,0.863,1583374666076676098,0.8626659,0.08548448,0.051849663,"🇫🇷 FLASH | Une comptable de 67 ans a été condamnée à rembourser 216.000 euros pour avoir détourné pendant plusieurs années l’#argent d'une école privée dans le #Morbihan. 

(20 minutes) #escroquerie",2022-10-21 08:28:32
Neutral,0.551,1583352386663469056,0.1629496,0.55077857,0.28627184,"🐦🇺🇸 FLASH | Elon #Musk prévoit de supprimer 75% des effectifs de #Twitter une fois le rachat de 44 milliards de dollars conclu.

(Washington Post) #ElonMuskTwitter",2022-10-21 07:00:00
Negative,0.888,1583196978250665985,0.8877159,0.07774969,0.03453435,"🚨🇺🇸 FLASH | Un tribunal civil New-Yorkais a rejeté les accusations d'attouchements #sexuels de Kevin #Spacey envers l'acteur Anthony Rapp. 

(AP) #MeToo",2022-10-20 20:42:28
Neutral,0.521,1583175626545995776,0.19135635,0.5211867,0.287457,"🇫🇷 Elisabeth #Borne a engagé l’article 49.3 de la #Constitution pour faire adopter le projet de loi de finances 2023, sans avoir recours à un vote à l’Assemblée nationale. 
👉 Mais alors, c’est quoi le 49.3 ? : 
https://t.co/hHaVK3f189",2022-10-20 19:17:38
Negative,0.84,1583139945258307585,0.8397185,0.11021923,0.05006231,"🇫🇷 FLASH | Une #manifestation ""en mémoire de #Lola"" est actuellement en cours place #DenfertRochereau à Paris, organisée par une partie de la droite et de l’extrême-droite. Ils dénoncent un ""laxisme"" de l’État dans cette affaire.

(📸 @xztim_ pour Cerfia) #Manifestations https://t.co/HO4TyqZLry",2022-10-20 16:55:50
Negative,0.669,1583139239641772033,0.6688785,0.28940493,0.041716546,RT @CerfiaFoot: 🚨🔴 Cristiano Ronaldo est écarté du groupe de Manchester United et ne fera pas partie de l'équipe pour affronter Chelsea ! 🤯…,2022-10-20 16:53:02
Negative,0.935,1583115825208348672,0.93509275,0.044821545,0.020085737,"🇫🇷 FLASH | Un homme a été placé en garde à vue après avoir essayé de tuer sa femme à l’aide d’une clé à molette, mercredi après-midi à #Massy.

👉 Le pronostic vital de la victime reste toujours engagé ce jeudi.

(LeParisien) #ViolencesConjugales",2022-10-20 15:20:00
Negative,0.925,1583103244674289664,0.92545533,0.05168618,0.022858398,"🇫🇷 FLASH | 13 personnes ont été arrêtées pour ""cyberharcèlement et menaces de mort"" à l’encontre de Magali #Berdah. Une enquête a également été ouverte contre elle pour ""pratiques commerciales trompeuses"" suite à la plainte contre X de #Booba.

(Franceinfo) #Influenceurs",2022-10-20 14:30:00
Negative,0.775,1583099467623899138,0.7752582,0.1772088,0.047533005,"🇫🇷🇸🇾 FLASH I Marine #LePen juge que le principal risque, au sujet du rapatriement des 15 femmes détenues en #Syrie, c’est « qu’elles peuvent repasser à l’acte ».

(Europe1) #Djihadisme 
 https://t.co/MKT7RZNzQd",2022-10-20 14:15:00
Negative,0.9,1583094434547339264,0.89983034,0.08241202,0.01775774,"🇫🇷⛽️ FLASH | Une retraitée a payé son #gazole 7,77€ le litre vers #Toulouse, soit 120€ pour 15 litres. Elle pensait que c’était un bug informatique et a continué son trajet, la machine ne délivrant pas de ticket. 

(BFMTV) #Essence",2022-10-20 13:55:00
Negative,0.932,1583090659547910144,0.9317961,0.05199782,0.016206004,"🇫🇷🇸🇾 FLASH | La #France a aujourd’hui rapatrié quinze femmes et quarante enfants détenus dans des camps de prisonniers #djihadistes en #Syrie.

(Le Figaro) #Terrorisme",2022-10-20 13:40:00
Negative,0.594,1583086548144164866,0.59412366,0.19382861,0.2120477,"🇬🇧 INSOLITE | Le média #DailyStar avait lancé un stream opposant Liz #Truss à une laitue, il y a 7 jours, pour savoir qui tiendrait le plus longtemps. Une ""victoire glorieuse"" pour la salade, déclare le média. 

(Daily Star) #LaRevancheDesSalades

https://t.co/uYKnJej685",2022-10-20 13:23:40
Positive,0.684,1583080648629456898,0.05990346,0.2557712,0.68432546,"🚨🇪🇸🇫🇷🇵🇹 FLASH | La #France, l'#Espagne et le #Portugal se sont mis d'accords pour construire un #gazoduc reliant les 3 pays.
 
(Premier Ministre Espagnol) #Énergie",2022-10-20 13:00:13
Negative,0.927,1583075308227395586,0.9269766,0.057262935,0.015760401,"🇬🇧 FLASH | La Première ministre du Royaume-Uni Liz #Truss démissionne après 45 jours au poste. Elle était notamment fragilisée par l'échec de son plan économique.

(Déclaration) #RoyaumeUni https://t.co/uwxDSxWvuo",2022-10-20 12:39:00
Negative,0.728,1583074360780521473,0.72763574,0.2220591,0.050305247,"🇫🇷📺 FLASH | La #justice a confirmé que #Canal + n’avait pas l’obligation de rétablir les chaînes du groupe #TF1 déjà indisponibles depuis septembre sur ses offres.

(AFP) #Conflit https://t.co/GqznaQv1Pi",2022-10-20 12:35:14
Negative,0.932,1583071785209065472,0.9317879,0.053376686,0.014835547,"🇪🇸 FLASH | Une femme de 24 ans déguisée en médecin a volé un #bébé dans une maternité avant de le déposer sur un paillasson, à #Bilbao. Le bébé a été retrouvé en bonne santé, et la femme est toujours recherchée. 

(Le Parisien) #Espagne",2022-10-20 12:25:00
Negative,0.657,1583068737431035905,0.6572358,0.2516725,0.091091715,"🇫🇷 FLASH | Les obsèques de #Lola se tiendront le 24 octobre à #Lilllers, dans le Pas-de-Calais, région d’origine de la famille.

(Le Parisien) #JusticePourLola",2022-10-20 12:12:53
Negative,0.849,1583065508198305793,0.8485741,0.10722869,0.044197112,"🇫🇷🌡 FLASH I Le changement climatique en #France pourrait s’avérer être pire que prévu. 
Selon une étude menée par plusieurs instituts, les températures du pays pourraient augmenter de 3,8°C, en moyenne, d'ici 2100.

(LesEchos) #ChangementClimatique",2022-10-20 12:00:03
